Region,File_path,Bounds
CO_SanLuisJuanMiguel_2_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_SanLuisJuanMiguel_2_2020/ept.json,"([-11964549, 4623599], [-11794023, 4794125])"
CO_SanLuisJuanMiguel_3_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_SanLuisJuanMiguel_3_2020/ept.json,"([-11980275, 4436869], [-11778307, 4638837])"
CO_Southwest_NRCS_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Southwest_NRCS_B1_2018/ept.json,"([-12140441, 4380106], [-11897477, 4623070])"
CO_Southwest_NRCS_B2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Southwest_NRCS_B2_2018/ept.json,"([-12066019, 4477905], [-11908577, 4635347])"
CO_Southwest_NRCS_B3_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Southwest_NRCS_B3_2018/ept.json,"([-12063686, 4375801], [-11851610, 4587877])"
CO_Southwest_NRCS_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_Southwest_NRCS_TL_2018/ept.json,"([-12140481, 4353627], [-11905293, 4588815])"
CO_WestCentral_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CO_WestCentral_2019/ept.json,"([-12021315, 4584847], [-11814971, 4791191])"
CT_Statewide_B1_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B1_2016/ept.json,"([-8208574, 4982121], [-8092404, 5098291])"
CT_Statewide_B2_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B2_2016/ept.json,"([-8092424, 5018055], [-7990694, 5119785])"
CT_Statewide_B3_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B3_2016/ept.json,"([-8187799, 5041877], [-8092383, 5137293])"
CT_Statewide_B4_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B4_2016/ept.json,"([-8092392, 5061435], [-7990328, 5163499])"
CT_Statewide_B5_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B5_2016/ept.json,"([-8185138, 5078466], [-8092360, 5171244])"
CT_Statewide_B6_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B6_2016/ept.json,"([-8092372, 5097146], [-7991030, 5198488])"
CT_Statewide_B7_2016/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/CT_Statewide_B7_2016/ept.json,"([-8183333, 5110514], [-8092345, 5201502])"
FL_CharlotteCounty_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_CharlotteCounty_2007/ept.json,"([-9169596, 3059567], [-9079122, 3150041])"
FL_ClayPutnam_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_ClayPutnam_2007/ept.json,"([-9146586, 3418808], [-9035510, 3529884])"
FL_DuvalCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_DuvalCo_2007/ept.json,"([-9135441, 3509122], [-9057833, 3586730])"
FL_Elgin_2006-2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Elgin_2006-2008/ept.json,"([-9609495, 3562883], [-9586185, 3586193])"
FL_EscambiaCo_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_EscambiaCo_2006/ept.json,"([-9758757, 3538483], [-9663447, 3633793])"
FL_FlaglerCo_2004/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_FlaglerCo_2004/ept.json,"([-9073296, 3416733], [-9028176, 3461853])"
FL_FranklinCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_FranklinCo_2007/ept.json,"([-9602960, 3449192], [-9369786, 3682366])"
FL_Gulf_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Gulf_2007/ept.json,"([-9523917, 3457785], [-9449557, 3532145])"
FL_HerbHooverDike_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_HerbHooverDike_2007/ept.json,"([-9053159, 3030661], [-8920057, 3163763])"
FL_HillsboroughCo-Lot2_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_HillsboroughCo-Lot2_2011/ept.json,"([-9202888, 3226426], [-9149288, 3280026])"
FL_HillsboroughCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_HillsboroughCo_2007/ept.json,"([-9204615, 3204591], [-9145763, 3263443])"
FL_HurricaneMichael_2_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_HurricaneMichael_2_2020/ept.json,"([-9360078, 3544362], [-9313758, 3590682])"
FL_IndianRiver_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_IndianRiver_2007/ept.json,"([-8977054, 3192424], [-8937180, 3232298])"
FL_JeffersonCo-North_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_JeffersonCo-North_2007/ept.json,"([-9360998, 3538821], [-9305116, 3594703])"
FL_LeeCounty_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_LeeCounty_2007/ept.json,"([-9159302, 3027029], [-9079122, 3107209])"
FL_LeonCo_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_LeonCo_2009/ept.json,"([-9430548, 3524205], [-9348230, 3606523])"
FL_ManateeCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_ManateeCo_2007/ept.json,"([-9214527, 3164180], [-9157773, 3220934])"
FL_NWFWMD_5-Counties_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_NWFWMD_5-Counties_2007/ept.json,"([-9578282, 3513357], [-9442978, 3648661])"
FL_NassauCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_NassauCo_2007/ept.json,"([-9114459, 3541515], [-9065011, 3590963])"
FL_OkaloosaCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_OkaloosaCo_2007/ept.json,"([-9662115, 3538479], [-9614223, 3586371])"
FL_OkaloosaCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_OkaloosaCo_2008/ept.json,"([-9680373, 3551712], [-9598813, 3633272])"
FL_Panhandle_TL_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Panhandle_TL_2018/ept.json,"([-9595278, 3575816], [-9482054, 3689040])"
FL_PascoCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_PascoCo_2007/ept.json,"([-9229940, 3270225], [-9196774, 3303391])"
FL_PascoCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_PascoCo_2011/ept.json,"([-9213297, 3254982], [-9151079, 3317200])"
FL_Peninsular_FDEM_Clay_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Clay_2018/ept.json,"([-9140733, 3465970], [-9076831, 3529872])"
FL_Peninsular_FDEM_Desoto_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Desoto_2018/ept.json,"([-9135459, 3118653], [-9078873, 3175239])"
FL_Peninsular_FDEM_Duval_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Duval_2018/ept.json,"([-9135440, 3509802], [-9057838, 3587404])"
FL_Peninsular_FDEM_Glades_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Glades_2018/ept.json,"([-9080549, 3083575], [-9003583, 3160541])"
FL_Peninsular_FDEM_Manatee_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Manatee_2018/ept.json,"([-9212771, 3138481], [-9135447, 3215805])"
FL_Peninsular_FDEM_Nassau_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Nassau_2018/ept.json,"([-9135539, 3539700], [-9063309, 3611930])"
FL_Peninsular_FDEM_Orange_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_FDEM_Orange_2018/ept.json,"([-9090267, 3287909], [-9024205, 3353971])"
FL_Peninsular_Flagler_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_Flagler_2019/ept.json,"([-9075093, 3408483], [-9027777, 3455799])"
FL_Peninsular_Hernando_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_Hernando_2019/ept.json,"([-9204982, 3284447], [-9133798, 3355631])"
FL_Peninsular_Pinellas_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_Pinellas_2018/ept.json,"([-9244380, 3199322], [-9171558, 3272144])"
FL_Peninsular_Sumter_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Peninsular_Sumter_2018/ept.json,"([-9183525, 3289707], [-9101535, 3371697])"
FL_PinellasCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_PinellasCo_2007/ept.json,"([-9244367, 3199298], [-9171549, 3272116])"
FL_Sarasota_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_Sarasota_2007/ept.json,"([-9207554, 3112577], [-9135434, 3184697])"
FL_StJohnsCo_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_StJohnsCo_2008/ept.json,"([-9106537, 3454991], [-9025393, 3536135])"
FL_StJohnsRiver_WMD_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_StJohnsRiver_WMD_2012/ept.json,"([-9143998, 3420386], [-9062772, 3501612])"
FL_SuwanneeRiver-Area1_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver-Area1_2013/ept.json,"([-9265515, 3491613], [-9210607, 3546521])"
FL_SuwanneeRiver-Area2_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver-Area2_2013/ept.json,"([-9279301, 3546163], [-9269069, 3556395])"
FL_SuwanneeRiver-Area3_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver-Area3_2013/ept.json,"([-9185863, 3527134], [-9167203, 3545794])"
FL_SuwanneeRiver-Area4_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver-Area4_2013/ept.json,"([-9231626, 3461972], [-9199686, 3493912])"
FL_SuwanneeRiver-FY12-Area4-5_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver-FY12-Area4-5_2013/ept.json,"([-9278344, 3505896], [-9230666, 3553574])"
FL_SuwanneeRiver_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver_2012/ept.json,"([-9175427, 3465564], [-9116643, 3524348])"
FL_SuwanneeRiver_2013/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver_2013/ept.json,"([-9220691, 3483815], [-9192671, 3511835])"
FL_SuwanneeRiver_North_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver_North_2011/ept.json,"([-9273559, 3439685], [-9137681, 3575563])"
FL_SuwanneeRiver_West_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_SuwanneeRiver_West_2011/ept.json,"([-9233660, 3439703], [-9223060, 3450303])"
FL_WaltonAFB_2006-2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_WaltonAFB_2006-2008/ept.json,"([-9634232, 3537049], [-9538154, 3633127])"
FL_WaltonCo_2006/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/FL_WaltonCo_2006/ept.json,"([-9634232, 3537049], [-9538154, 3633127])"
GA_Bibb_Jasper_Jones_Monroe_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Bibb_Jasper_Jones_Monroe_2010/ept.json,"([-9379944, 3849810], [-9263978, 3965776])"
GA_Bryan_County_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Bryan_County_2010/ept.json,"([-9065200, 3724790], [-9028986, 3761004])"
GA_Camden_County_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Camden_County_2010/ept.json,"([-9112425, 3594966], [-9054929, 3652462])"
GA_Central_2_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Central_2_2018/ept.json,"([-9540929, 3700483], [-9311007, 3930405])"
GA_Charlton_Brantley_Camden_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Charlton_Brantley_Camden_2010/ept.json,"([-9193736, 3551116], [-9063398, 3681454])"
GA_Effingham_Screven_Bulloch_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Effingham_Screven_Bulloch_2010/ept.json,"([-10423149, 2495275], [-7738609, 5179815])"
GA_Harris_County_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Harris_County_2010/ept.json,"([-9482935, 3830592], [-9425491, 3888036])"
GA_Heard_County_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Heard_County_2010/ept.json,"([-9495531, 3911230], [-9453551, 3953210])"
GA_McIntosh_County_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_McIntosh_County_2010/ept.json,"([-9088117, 3670587], [-9032087, 3726617])"
GA_PotatoCreek_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_PotatoCreek_2009/ept.json,"([-9416157, 3866368], [-9353929, 3928596])"
GA_Statewide_B1_2018/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Statewide_B1_2018/ept.json,"([-9583830, 3980691], [-9400820, 4163701])"
GA_Walton_County_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Walton_County_2010/ept.json,"([-9348669, 3970945], [-9296463, 4023151])"
GA_WayneCo_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_WayneCo_2010/ept.json,"([-9153659, 3676110], [-9087247, 3742522])"
GA_Wayne_Long_McIntosh_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/GA_Wayne_Long_McIntosh_2010/ept.json,"([-9165199, 3656427], [-9068243, 3753383])"
Guam_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/Guam_2012/ept.json,"([16093443, 1486253], [16141895, 1534705])"
IA_FullState/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IA_FullState/ept.json,"([-10758075, 4793202], [-10034133, 5517144])"
IA_SouthCentral_1_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IA_SouthCentral_1_2020/ept.json,"([-10553585, 4948924], [-10414825, 5087684])"
ID_CityofRocks_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/ID_CityofRocks_2011/ept.json,"([-12669862, 5158808], [-12643568, 5185102])"
ID_CoeurDAlene_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/ID_CoeurDAlene_2009/ept.json,"([-12973644, 6024900], [-12963412, 6035132])"
ID_DryCreek_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/ID_DryCreek_2007/ept.json,"([-12933927, 5416047], [-12921955, 5428019])"
ID_USGSTributary_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/ID_USGSTributary_2008/ept.json,"([-13026751, 6035665], [-13022879, 6039537])"
IL_8County_B1_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_8County_B1_2020/ept.json,"([-9851608, 4740265], [-9740734, 4851139])"
IL_8County_B2_2020/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_8County_B2_2020/ept.json,"([-9839207, 4652868], [-9737625, 4754450])"
IL_8County_PlusChampaign_B1_2019/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_8County_PlusChampaign_B1_2019/ept.json,"([-9857348, 4846924], [-9778500, 4925772])"
IL_BooneCo_2007/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_BooneCo_2007/ept.json,"([-9619663, 5187948], [-9618817, 5188794])"
IL_HenryCo_2009/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_HenryCo_2009/ept.json,"([-10067478, 5034305], [-10002790, 5098993])"
IL_Johnson-Pulaski_MassacCos_2012-2014/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_Johnson-Pulaski_MassacCos_2012-2014/ept.json,"([-9938708, 4435995], [-9850102, 4524601])"
IL_KendallCo_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_KendallCo_2010/ept.json,"([-9864078, 5079592], [-9823434, 5120236])"
IL_Peoria_2008/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_Peoria_2008/ept.json,"([-10022910, 4939374], [-9952290, 5009994])"
IL_SalineRiver_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_SalineRiver_2010/ept.json,"([-9926147, 4498821], [-9801053, 4623915])"
IL_SangamonRiver_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_SangamonRiver_2011/ept.json,"([-9972724, 4813904], [-9930290, 4856338])"
IL_Wabash-Saline-FEMA_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_Wabash-Saline-FEMA_2011/ept.json,"([-9924829, 4492000], [-9786453, 4630376])"
IL_WabashRiver_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IL_WabashRiver_2010/ept.json,"([-9892098, 4546590], [-9609826, 4828862])"
IN_LakeErie_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_LakeErie_2010/ept.json,"([-9536434, 5039155], [-9437990, 5137599])"
IN_Statewide-BartholomewCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-BartholomewCo_2011/ept.json,"([-9582948, 4726892], [-9537486, 4772354])"
IN_Statewide-BooneCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-BooneCo_2011/ept.json,"([-9651511, 4847410], [-9599541, 4899380])"
IN_Statewide-BrownCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-BrownCo_2011/ept.json,"([-9622264, 4726686], [-9576704, 4772246])"
IN_Statewide-CarrollCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-CarrollCo_2011/ept.json,"([-9661121, 4926509], [-9612877, 4974753])"
IN_Statewide-CassCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-CassCo_2011/ept.json,"([-9642301, 4947453], [-9589709, 5000045])"
IN_Statewide-ClintonCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-ClintonCo_2011/ept.json,"([-9651339, 4885242], [-9599273, 4937308])"
IN_Statewide-CrawfordCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-CrawfordCo_2011/ept.json,"([-9650559, 4591489], [-9599933, 4642115])"
IN_Statewide-ElkhartCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-ElkhartCo_2011/ept.json,"([-9580553, 5077238], [-9531431, 5126360])"
IN_Statewide-FultonCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-FultonCo_2011/ept.json,"([-9626561, 4988819], [-9567859, 5047521])"
IN_Statewide-HarrisonCo-2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-HarrisonCo-2011/ept.json,"([-9619086, 4572539], [-9552860, 4638765])"
IN_Statewide-HowardCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-HowardCo_2011/ept.json,"([-9615730, 4904515], [-9557588, 4962657])"
IN_Statewide-JacksonCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-JacksonCo_2011/ept.json,"([-9610095, 4675968], [-9549289, 4736774])"
IN_Statewide-KosciuskoCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-KosciuskoCo_2011/ept.json,"([-9587326, 5018333], [-9528326, 5077333])"
IN_Statewide-LawrenceCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-LawrenceCo_2011/ept.json,"([-9650294, 4675689], [-9603108, 4722875])"
IN_Statewide-MarshallCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-MarshallCo_2011/ept.json,"([-9626921, 5035359], [-9578045, 5084235])"
IN_Statewide-MiamiCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-MiamiCo_2011/ept.json,"([-9607187, 4947619], [-9542509, 5012297])"
IN_Statewide-OrangeCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-OrangeCo_2011/ept.json,"([-9650470, 4634668], [-9605442, 4679696])"
IN_Statewide-PulaskiCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-PulaskiCo_2011/ept.json,"([-9679074, 4989971], [-9624432, 5044613])"
IN_Statewide-StJosephCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-StJosephCo_2011/ept.json,"([-9633542, 5073893], [-9578246, 5129189])"
IN_Statewide-StarkeCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-StarkeCo_2011/ept.json,"([-9679014, 5029374], [-9624140, 5084248])"
IN_Statewide-TiptonCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-TiptonCo_2011/ept.json,"([-9601524, 4888537], [-9557528, 4932533])"
IN_Statewide-WabashCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-WabashCo_2011/ept.json,"([-9578025, 4961819], [-9521427, 5018417])"
IN_Statewide-WashingtonCo_2011/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide-WashingtonCo_2011/ept.json,"([-9609783, 4635847], [-9555083, 4690547])"
IN_Statewide_B1_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_B1_2017/ept.json,"([-9584122, 5007337], [-9438300, 5153159])"
IN_Statewide_B2_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_B2_2017/ept.json,"([-9582081, 4919246], [-9438587, 5062740])"
IN_Statewide_Opt1_B1_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_Opt1_B1_2017/ept.json,"([-9667339, 4947454], [-9486517, 5128276])"
IN_Statewide_Opt1_B2_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_Opt1_B2_2017/ept.json,"([-9615730, 4820128], [-9439430, 4996428])"
IN_Statewide_Opt1_B3_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_Opt1_B3_2017/ept.json,"([-9602811, 4737695], [-9440231, 4900275])"
IN_Statewide_Opt1_B4_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_Opt1_B4_2017/ept.json,"([-9616314, 4646439], [-9435882, 4826871])"
IN_Statewide_Opt1_B5_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_Opt1_B5_2017/ept.json,"([-9613115, 4547487], [-9435939, 4724663])"
IN_Statewide_Opt2_B1_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_Opt2_B1_2017/ept.json,"([-9747179, 5001975], [-9622823, 5126331])"
IN_Statewide_Opt2_B2_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_Opt2_B2_2017/ept.json,"([-9745541, 4876565], [-9599273, 5022833])"
IN_Statewide_Opt2_B3_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_Opt2_B3_2017/ept.json,"([-9744997, 4777858], [-9599503, 4923352])"
IN_Statewide_Opt2_B4_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_Opt2_B4_2017/ept.json,"([-9759929, 4678653], [-9600385, 4838197])"
IN_Statewide_Opt2_B5_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_Opt2_B5_2017/ept.json,"([-9769034, 4549648], [-9599934, 4718748])"
IN_Statewide_Opt2_B6_2017/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/IN_Statewide_Opt2_B6_2017/ept.json,"([-9808976, 4528249], [-9673754, 4663471])"
KS_Area1_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Area1_2012/ept.json,"([-11376256, 4436729], [-11127402, 4685583])"
KS_Area3-ButlerCo_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Area3-ButlerCo_2012/ept.json,"([-10828757, 4498609], [-10731869, 4595497])"
KS_Area3-NortheastA_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Area3-NortheastA_2012/ept.json,"([-10733561, 4681140], [-10507037, 4907664])"
KS_Area3-NortheastB_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Area3-NortheastB_2012/ept.json,"([-10803979, 4681276], [-10614585, 4870670])"
KS_Area3-Southeast_2012/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_Area3-Southeast_2012/ept.json,"([-10660301, 4436616], [-10457369, 4639548])"
KS_AtchinsonCo_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_AtchinsonCo_2010/ept.json,"([-10663437, 4671554], [-10516385, 4818606])"
KS_BartonCo_2010/,https://s3-us-west-2.amazonaws.com/usgs-lidar-public/KS_BartonCo_2010/ept.json,"([-11026357, 4610066], [-10955815, 4680608])"
